operacao;tempo
leitura;0.1843090
leitura;0.1886300
leitura;0.1912620
leitura;0.1916320
leitura;0.1904490
leitura;0.1930860
leitura;0.2127480
leitura;0.1913760
leitura;0.2014610
leitura;0.2023920
leitura;0.2043880
leitura;0.1899240
leitura;0.1850420
leitura;0.1848050
leitura;0.1847350
leitura;0.1875010
leitura;0.1845260
leitura;0.1848930
leitura;0.1849130
leitura;0.1846440
leitura;0.1847460
leitura;0.1846720
leitura;0.1847780
leitura;0.1846810
leitura;0.1849000
leitura;0.1850480
leitura;0.1852210
leitura;0.1901000
leitura;0.1868320
leitura;0.1854160
leitura;0.1846710
leitura;0.1852950
leitura;0.1850690
leitura;0.1847820
leitura;0.1946120
leitura;0.2003790
leitura;0.1915890
leitura;0.1849420
leitura;0.1848100
leitura;0.1845240
leitura;0.1845510
leitura;0.1847780
leitura;0.1848910
leitura;0.1849510
leitura;0.1843550
leitura;0.1849040
leitura;0.1847140
leitura;0.1857350
leitura;0.1855980
leitura;0.1898900
leitura;0.1875260
leitura;0.1855980
leitura;0.1850140
leitura;0.1847860
leitura;0.1851460
leitura;0.1847390
leitura;0.1845400
leitura;0.1861120
leitura;0.1849930
leitura;0.1849110
leitura;0.1848540
leitura;0.1850270
leitura;0.1854640
leitura;0.1847390
leitura;0.1846250
leitura;0.1851080
leitura;0.1937160
leitura;0.1856920
leitura;0.1856510
leitura;0.1852200
leitura;0.1856840
leitura;0.1900360
leitura;0.1874220
leitura;0.1857540
leitura;0.1849230
leitura;0.1889520
leitura;0.1849880
leitura;0.1851380
leitura;0.1850350
leitura;0.1849410
leitura;0.1850140
leitura;0.1850510
leitura;0.1917990
remocao;0.0078120
remocao;0.0080610
remocao;0.0077430
remocao;0.0081510
remocao;0.0077840
remocao;0.0076880
remocao;0.0076460
remocao;0.0076550
remocao;0.0076080
remocao;0.0075700
remocao;0.0076010
remocao;0.0076700
remocao;0.0075950
remocao;0.0075870
remocao;0.0079600
remocao;0.0076090
remocao;0.0076850
remocao;0.0076310
remocao;0.0075570
remocao;0.0075380
remocao;0.0076290
remocao;0.0075330
remocao;0.0076360
remocao;0.0075970
remocao;0.0076250
remocao;0.0075840
remocao;0.0076260
remocao;0.0076890
remocao;0.0106470
remocao;0.0076730
remocao;0.0076500
remocao;0.0075910
remocao;0.0076140
remocao;0.0076060
remocao;0.0076440
remocao;0.0076020
remocao;0.0076150
remocao;0.0076360
remocao;0.0076620
remocao;0.0075870
remocao;0.0078220
remocao;0.0077230
remocao;0.0106540
remocao;0.0076220
remocao;0.0075800
remocao;0.0077150
remocao;0.0077810
remocao;0.0076280
remocao;0.0076200
remocao;0.0076240
remocao;0.0076880
remocao;0.0077250
remocao;0.0077730
remocao;0.0077830
remocao;0.0076690
remocao;0.0076800
remocao;0.0103950
remocao;0.0077190
remocao;0.0075750
remocao;0.0076360
remocao;0.0075920
remocao;0.0076150
remocao;0.0077620
remocao;0.0076150
remocao;0.0077350
remocao;0.0076120
remocao;0.0077840
remocao;0.0076720
remocao;0.0075610
remocao;0.0086490
remocao;0.0104400
remocao;0.0076700
remocao;0.0075310
remocao;0.0075560
remocao;0.0086760
remocao;0.0080190
remocao;0.0077000
remocao;0.0077670
remocao;0.0233280
remocao;0.0236340
remocao;0.0235600
remocao;0.0246340
remocao;0.0238670
remocao;0.0251540
remocao;0.0240760
remocao;0.0237950
remocao;0.0238000
remocao;0.0237590
remocao;0.0267920
remocao;0.0268970
remocao;0.0245740
remocao;0.0238820
remocao;0.0236140
remocao;0.0245800
remocao;0.0236770
remocao;0.0237120
remocao;0.0236360
remocao;0.0236850
remocao;0.0246830
remocao;0.0237120
